ZINC12545036,N
ZINC12546492,Ic1ccc(cc1)C(=O)NCCCn1cncc1
ZINC12568108,Oc1ccc(cc1)/C=C\1/C(=O)Nc2c1cccc2
ZINC12576047,O=C1NC(=O)/C(=C/c2cccc(c2)C(F)(F)F)/S1
ZINC12576721,FC(c1ccc(cc1)/C=C/1\SC(=O)NC1=O)(F)F
ZINC12577045,O=C1NC(=O)S/C/1=C\c1ccc(cc1)Br
ZINC12579229,[O-][N+](=O)c1ccccc1N1CCN(CC1)Cc1nc2c([nH]1)cccc2
ZINC12584311,O=C(c1ccc(cc1)C(F)(F)F)N1CCC(CC1)n1c(=O)[nH]c2c1cccc2
ZINC12584333,COc1cccc(c1)C(=O)N1CCC(CC1)n1c(=O)[nH]c2c1cccc2
ZINC12587586,CNc1ccccc1C(=O)/N=C(\Nc1nc(C)c2c(n1)cccc2)/[NH-]
ZINC12590430,[O-]C1=NC(=S)S/C/1=C\c1ccc(cc1)Cl
ZINC12602060,C(Nc1nc2c(s1)cccc2)CCn1cncc1
ZINC12617413,O=C1OC(=N/C/1=C\c1cccnc1)c1ccc(c(c1)F)F
ZINC12620329,O=C1Nc2c(/C/1=N/c1ccc(cc1)[N+](=O)[O-])cccc2
ZINC12629325,c1ccc(cc1)CN1CCN(CC1)c1ccccc1
ZINC12631335,O=C(CN1c2ccccc2/C(=N\NC(=O)c2cc(Br)ccc2O)/C1=O)Nc1ccc(cc1)C
ZINC12640103,O=C(Nc1ccccc1Br)C[NH+]1CCC(CC1)n1c(C)nc2c1cccc2
ZINC12647762,N
ZINC12650213,[NH3+][C@H](C(=O)[O-])C[C@@H](C(=O)[O-])Cc1ccc(cc1)C
ZINC12650333,[O-]C(=O)[C@H](C[C@@H](C(=O)[O-])[NH3+])Cc1ccc2c(c1)cccc2
ZINC12650594,[NH3+][C@H](C(=O)[O-])C[C@@H](C(=O)[O-])Cc1ccc(cc1)C(F)(F)F
ZINC12650844,COc1cccc2c1C[C@@H]([NH3+])CC2
ZINC12652570,Fc1ccc2c(c1)c(CCN/C(=N\c1nc(C)cc(n1)C)/N)c[nH]2
ZINC12652747,Clc1ccccc1n1[nH]c2c(c1=O)c(C)n(c(=O)c2)Cc1ccccn1
ZINC12653902,O=C(c1cc2c([nH]1)cccc2)NCCc1ccccc1
ZINC12661824,C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C=C/C1=C(C)CCCC1(C)C
ZINC12686173,Cc1ccc(cc1)C12C[C@@H]3C[C@H](C1)CC(C2)(C3)C(=O)N1CCN(CC1)Cc1ccccc1
ZINC12690557,CCOc1cc(ccc1OC)/C=C/1\SC(=S)NC1=O
ZINC12730092,N
ZINC12732673,C[NH+](CCCNC(=O)/C(=C/c1ccc(o1)c1ccccc1[N+](=O)[O-])/NC(=O)c1ccc(cc1)C)C
ZINC12732678,Cc1ccc(cc1)C(=O)N/C(=C\c1ccc(o1)c1cccc(c1)[N+](=O)[O-])/C(=O)NCCC[NH+](C)C
ZINC12794357,Clc1c(cccc1Cl)c1ccc(o1)/C=C/1\SC(=S)NC1=O
ZINC12813325,[O-]C(=O)CCN1C(=S)S/C(=C/c2ccc(c(c2)OCc2ccccc2)OCc2ccccc2)/C1=O
ZINC12832813,O=CN1CCN(CC1)c1ccc(cc1)/C=C/1\C(=O)Nc2c1cccc2
ZINC12853771,O=C(c1ccccc1)NC1CC[NH+](CC1)C/C=C/c1ccccc1
ZINC12878439,COc1cccc(c1)NC(=O)c1cccc(c1)S(=O)(=O)C
ZINC12880583,Cc1cccc(c1)O[C@@H](C(=O)/N=c\1/[nH]nc([nH]1)c1ccccc1)C
ZINC12883304,C[C@@H]1O[C@H](C)CN(C1)C(=O)c1ccc(cc1)CNS(=O)(=O)c1cccc(c1)C(F)(F)F
ZINC12883355,C[C@@H]1O[C@H](C)CN(C1)C(=O)c1ccc(cc1)CNS(=O)(=O)c1cccc(c1)Cl
ZINC12914717,O=C(Nc1ccc2c(c1)CCC2)Nc1ccc(cc1)S(=O)(=O)N
ZINC12941871,c1ccc2c(c1)c1c([nH]2)cnc2c1[nH]c1c2cccc1
ZINC12946088,NC1=[NH+]CCC1
ZINC12952544,COC(=O)[C@]12CN(C)C[C@@](C2=O)([C@H](N([C@H]1c1ccccn1)C)c1ccccn1)C(=O)OC
ZINC12952552,COC(=O)[C@]12CN(C)C[C@@](C2=O)([C@H](N([C@@H]1c1ccccn1)C)c1ccccn1)C(=O)OC
ZINC12957692,C[NH+]1[C@@H]2CC[C@H]1CC(C2)O[C@H](c1ccccc1N)c1ccccc1
ZINC12957760,Cc1ccc(c(c1)N)Sc1ccccc1C[NH+](C)C
ZINC12959493,Clc1ccc(c(c1)Cl)c1nc(N)ncc1/N=N\c1ccccc1
ZINC12959788,[S-]/C(=[NH+]\N=C/C=C/c1ccccc1)/N
ZINC12981580,Cc1cc(=O)n2c(n1)sc(n2)COc1ccccc1Br
ZINC12985643,Fc1ccc(cc1)CN(C(=O)c1cccn1C)C
ZINC12998473,O=C(Cc1ccc2c(c1)cccc2)NC1CC[NH+](CC1)Cc1ccccc1
ZINC13000352,COC(=O)c1sccc1NC(=O)Cc1cccc2c1cccc2
ZINC13000556,CC[C@]1(O)C(=O)OCc2c1cc1c3nc4cccc(c4cc3Cn1c2=O)NC(=O)C[NH3+]
ZINC13013704,N
ZINC13025776,COc1ccc(c(c1)OC)N([C@H](c1ccccc1F)C(=O)NC1CCCC1)C(=O)c1ccco1
ZINC13025778,COc1ccc(c(c1)OC)N([C@@H](c1ccccc1F)C(=O)NC1CCCC1)C(=O)c1ccco1
ZINC13060570,O=C1NC(=O)S/C/1=C\c1ccc(cc1)OCc1ccc(cc1)C
ZINC13108134,S=C(N1CCC(CC1)c1c[nH+]c[nH]1)NC1CCCCC1
ZINC13108877,CC(=CCc1c(O)c(O)c(c2c1c(=O)c1c(o2)cc(c(c1O)CC=C(C)C)O)CC=C(C)C)C
ZINC13110453,N/C(=N\C(=O)c1nc(Cl)c(nc1N)N)/Nc1ccccc1
ZINC13111339,Cn1/c(=N/S(=O)(=O)c2ccccc2)/sc(c1C)C(C)(C)C
ZINC13111963,Oc1ccc(cc1)/N=C/c1ccc(s1)c1cccs1
ZINC13118827,CC1CC[NH+](CC1)CCCNC(=O)c1ccc2c(c1)nc(n(c2=O)Cc1ccc(cc1)Cl)[S-]
ZINC13119575,COc1ccc(cc1)c1ccc([n+](n1)CCCC(=O)[O-])N
ZINC13122930,Nc1ccc2c(c1)[nH]c(n2)c1ccccn1
ZINC13124254,Oc1ccc(c(c1)O)/C=[NH+]/C1CCCCC1
ZINC13125486,[O-]C1=NC(=O)/C(=C/c2c[nH]c3c2cc(Br)cc3)/N1
ZINC13125763,Oc1ccc(c(c1)O)c1nc2c(s1)cccc2
ZINC13125932,OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2[C@@H]3[C@H]([C@H](C1)[N+]2(C)C)O3
ZINC13126023,Oc1ccc(cc1)c1nnc(n1Cc1ccco1)SCC(=O)c1cccs1
ZINC13126033,CCn1c([O-])c(C2=NS(=O)(=O)c3c([N-]2)cccc3)c(=O)c2c1cccc2
ZINC13126601,N
ZINC13130015,Nc1nc(N)[nH+]c2c1c1cc[nH]c1cc2
ZINC13130213,Oc1ccc(cc1)c1nc2c(s1)cccc2
ZINC13130244,Clc1ccc(s1)C(=O)NCCCn1c[nH+]cc1
ZINC13130932,CC1=NCCc2c1[nH]c1c2cccc1
ZINC13130939,NC(=O)c1cccc(c1)c1ncnc(c1)Nc1ccc(cc1)OC(F)(F)F
ZINC13131051,CC(Cn1c([O-])c(C2=NS(=O)(=O)c3c([N-]2)cccc3)c(=O)c2c1cccc2)C
ZINC13132551,Oc1cc2cccc(=O)c(c2c(c1O)O)O
ZINC13132888,Nc1ncnc2c1c(Cc1cccc3c1cccc3)nn2C(C)(C)C
ZINC13135445,O=C1/C(=C/c2ccc(c(c2)O)O)/COc2c1cccc2
ZINC13135448,COc1ccc(cc1O)/C=C/1\COc2c(C1=O)cccc2
ZINC13137348,O=C1/C(=C/c2ccc(c(c2)[N+](=O)[O-])O)/COc2c1cccc2
ZINC13140305,[O-]C(=O)[C@@H](C(c1ccccc1)(c1ccccc1)OCCc1ccccc1)Oc1nc(C)cc(n1)C
ZINC13140780,CC(=O)Nc1ccc(cc1)/C=C/1\COc2c(C1=O)cccc2
ZINC13140783,COc1cc(ccc1O)/C=C/1\COc2c(C1=O)cccc2
ZINC13143019,O=c1cc(oc2c1ccc1c2cccc1)c1cccnc1
ZINC13152358,C[C@@H]1CCC[C@@H](N1S(=O)(=O)c1ccc(cc1)Cl)C
ZINC13153883,S=C(NC1CCCCC1)NCCCn1c[nH+]cc1
ZINC13154116,O=C(C(=O)Nc1ccccc1)NCc1ccc(o1)/C=c\1/sc2=NCCn2c1=O
ZINC13154390,CN1CCN(CC1)C(=O)C12C[C@@H]3C[C@H](C1)CC(C2)(C3)c1ccc(cc1)C
ZINC13154544,O=C1N(c2cccc(c2)C(F)(F)F)C(=O)[C@@H]2[C@H]1[C@@H]1CC[C@H]2C=C1
ZINC13161742,COCCCN1[C@H](c2ccc(cc2)C(C)C)C(=C(C1=O)[O-])C(=O)c1ccc(cc1)C
ZINC13161743,C=CCN1[C@H](c2ccc(cc2)C(C)C)C(=C(C1=O)[O-])C(=O)c1ccc(cc1)C
ZINC13162926,O=C1N=C(S/C/1=C\c1cccnc1)[N-]c1cccc(c1)C(F)(F)F
ZINC13163156,[O-]C1=NC(=S)S/C/1=C/c1ccncc1
ZINC13179867,[O-]C(=O)CNC(=O)c1ccc(cc1)NC(=O)c1ccccc1
ZINC13208053,COCCN1[C@H](c2ccc(cc2)C(C)C)C(=C(C1=O)[O-])C(=O)c1ccc(cc1)C
ZINC13208445,O=C(Nc1ncccc1OCc1ccccc1)Nc1cccc(c1)Cl
ZINC13208878,Nc1nc(cs1)C1=CCCN(C1)CC=C
ZINC13209604,Cc1c(CC[NH3+])nc[nH]1
ZINC13209838,O=C(c1ccc(c(c1)O)O)Cn1cncc1
ZINC13209880,[O-]C(=O)CCCCCc1cccc2n1cnc2
ZINC13209889,Clc1ccc(cc1)C(=O)c1ccccc1c1[nH]ccn1
ZINC13214608,Clc1ccc(cc1)C(=O)Cn1c(nc2c1cccc2)C(=O)C
ZINC13214613,O=C(c1ccc(cc1)[N+](=O)[O-])Cn1c(nc2c1cccc2)C(=O)C
ZINC13216420,O=C(c1[nH]c(=O)[nH]c1C)c1ccc(cc1)n1cncc1
ZINC13220172,CC[C@@H](c1ccc(cc1)C(=O)N[C@H](C(=O)[O-])CCC(=O)[O-])Cc1cnc2c(n1)c(N)nc(n2)N
ZINC13229753,Cc1nn2c(n1)c1ccccc1nc2SCc1nc2c(o1)cccc2
ZINC13233958,c1ccc(nc1)c1nc2c([nH]1)cccn2
ZINC13233998,NC(=S)N=c1[nH]c2c([nH]1)cccc2
ZINC13234187,C[NH+]1CCN(CC1)c1nc(N)c2c(n1)cccc2
ZINC13234467,Cc1cccc(n1)NC(=O)c1cccc(c1)I
ZINC13234698,O=C(Nc1ncccc1OCc1ccccc1)Nc1cccc(c1)C(F)(F)F
ZINC13261360,O=C(c1cccc(c1)S(=O)(=O)N1CCc2c(C1)cccc2)Nc1ccccc1C(=O)[O-]
ZINC13281486,N
ZINC13281608,CC(c1ccc(cc1)c1ccncc1)(C)C
ZINC13281694,c1ccc(cc1)c1ncc([nH]1)c1ccccc1
ZINC13281814,Cc1nccn1[C@@H](c1ccccc1)C
ZINC13282257,CCc1nc(N)nc(c1c1ccccc1)N
ZINC13282284,Clc1ccc(cc1)c1c(C)nc(nc1N)N
ZINC13282980,Cc1c2ccnc(c2cc2c1[nH]c1c2cccc1)c1ccccc1
ZINC13283063,n1ccc(cc1)C=C1c2ccccc2c2c1cccc2
ZINC13283158,c1ccc(cn1)C=C1c2ccccc2c2c1cccc2
ZINC13283285,c1ccc(cn1)CC1=[NH+]CCN1
ZINC13283420,c1ccc(cc1)Cc1ccnc(c1)Cc1ccccc1
ZINC13284239,CC[C@@](c1cc2c3nc4ccccc4cc3Cn2c(=O)c1CO)(C(=O)[O-])O
ZINC13284373,[NH3+]CCCC[C@@H](C(=O)[O-])NC(=O)c1ccc(cc1)N(Cc1cnc2c(n1)c(N)nc(n2)N)C
ZINC13284403,OCC[NH+](Cc1cc(Cl)c2c(c1O)nccc2)CCO
ZINC13284470,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccccn1
ZINC13284595,COC(=O)[C@]12CN(C)C[C@@](C2=O)([C@@H](N([C@@H]1c1ccccn1)C)c1ccccn1)C(=O)OC
ZINC13284968,Nc1nc(C)c(c(n1)N)c1ccccc1
ZINC13285175,COCC[NH+](Cc1ccc2c(c1)n1cc(sc1n2)C(=O)N(C1CCCCC1)C)C
ZINC13285181,CC(C[C@@H](C(=O)[O-])[NH2+][C@H](C(=O)[O-])Cc1cncn1Cc1cc(Cl)cc(c1)Cl)C
ZINC13285379,[NH3+]CCNc1nc2ccc(cc2n2c1ncc2C)C
ZINC13298313,O=c1[nH]cnc2c1cn[nH]2
ZINC13298436,CCCCC1=NC2(C(=O)N1Cc1ccc(cc1)c1ccccc1c1[n-]nnn1)CCCC2
ZINC13298439,CCCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1[n-]nnn1)CO)Cl
ZINC13298454,CCOC(=O)[C@@H]([NH2+][C@@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O-])C)CCc1ccccc1
ZINC13298738,CCCc1c(OCCCCc2[n-]nnn2)ccc(c1O)C(=O)C
ZINC13301583,O=C(CN1c2ccccc2/C(=N\NC(=O)C(=O)NCc2ccccc2)/C1=O)Nc1cccc(c1)C
ZINC13308113,CC(=CCn1cnc2c1ncnc2N)C
ZINC13310235,O=C1CCNC(=O)c2c1cc[nH]2
ZINC13310237,Brc1[nH]c2c(c1)C(=O)CCNC2=O
ZINC13328041,OC[C@@H]1[NH2+][C@@H]([C@@H]([C@@H]1O)O)C
ZINC13328045,OC[C@@H]1[NH2+][C@@H]([C@H]([C@@H]1O)O)C
ZINC13328047,OC[C@@H]1[NH2+][C@H]([C@H]([C@@H]1O)O)C
ZINC13334949,COc1cc(OC)c2c(c1C)O[C@@H](CC2=O)c1ccccc1
ZINC13343438,COc1ccc(cc1Br)/C=C/1\SC(=S)N(C1=O)CCC(=O)[O-]
ZINC13343658,COc1cccc(c1)/C=C/1\SC(=S)N(C1=O)CC(=O)[O-]
ZINC13343678,[O-]C(=O)CN1C(=S)S/C(=C/c2ccc(c(c2)OCc2ccccc2)OCc2ccccc2)/C1=O
ZINC13361338,CSc1ccc(cc1)c1nc2c(n1)c([O-])n(c(=O)n2C)C
ZINC13366568,COc1ccccc1N1CCN(CC1)C(=O)c1[nH]nc(c1)c1ccc(cc1)C
ZINC13370827,O=C1C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@]2([C@]2([C@H]1[C@@]1(C)CC[C@@H](C([C@@H]1CC2)(C)C)[NH3+])C)C)C(=O)[O-]
ZINC13382258,S=C1S/C(=C\c2ccc(o2)c2ccc(c(c2)Cl)Cl)/C(=O)N1
ZINC13382263,S=C1NC(=O)/C(=C/c2ccc(o2)c2cccc(c2)Cl)/S1
ZINC13382495,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc2c(c1O)C=CC(O2)(C)C
ZINC13382497,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc2c(c1O)C[C@@H](C(O2)(C)C)O
ZINC13382498,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc2c(c1O)C[C@H](C(O2)(C)C)O
ZINC13382850,CC[C@]1(O)C(=O)OCc2c1cc1c3nc4cccc(c4cc3Cn1c2=O)OC
ZINC13404422,COC(=O)[C@@H]1[C@H](C[C@@H]2[NH2+][C@H]1CC2)OC(=O)c1ccccc1
ZINC13409856,Brc1ccc2c(c1)NC(=O)[C@H]2C1=Nc2c(C1=O)ccc(c2)Br
ZINC13411981,COc1cc(O)c2c(c1C(C=C)(C)C)oc1c(c2=O)c(CC=C(C)C)c(c(c1)O)O
ZINC13412042,C=CC(c1c(O)cc2c(c1O)c(=O)c1c(o2)c(CC=C(C)C)c(c(c1)O)O)(C)C
ZINC13435956,CCCc1c(O)c(O)c(c2c1cc(C)c(c2)Cc1ccccc1)C(=O)[O-]
ZINC13436496,Clc1ccc(nc1)N=C(N)N
ZINC13437583,[O-]C(=O)CCCC/C=C(/c1cccnc1)\c1ccccc1
ZINC13437730,COCc1c(nc(c(c1c1ccc(cc1)F)CO)C(C)C)C(C)C
ZINC13437732,COC(=O)c1c(nc(c(c1c1ccc(cc1)F)CO)C(C)C)C(C)C
ZINC13438132,O=C(c1cc(O)c(c(c1)O)O)OCCc1ccccc1
ZINC13440025,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1c(N)nc2c1nc(N)[nH]c2=O
ZINC13441180,OCCNC(=O)Cc1c(C)n(c2c1cc(OC)cc2)C(=O)c1ccc(cc1)Cl
ZINC13441182,OCCCNC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl
ZINC13441190,OC[C@H](NC(=O)Cc1c(C)n(c2c1cc(OC)cc2)C(=O)c1ccc(cc1)Cl)C
ZINC13441192,OC[C@@H](NC(=O)Cc1c(C)n(c2c1cc(OC)cc2)C(=O)c1ccc(cc1)Cl)C
ZINC13441224,COc1ccc2c(c1)c(CC(=O)NC[C@@H](O)C)c(n2C(=O)c1ccc(cc1)Cl)C
ZINC13441230,COC[C@H](NC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C
ZINC13441232,COC[C@@H](NC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C
ZINC13441889,CCCCNC(=O)[C@@H]1CCCCN1S(=O)(=O)c1ccccc1
ZINC13441891,O=C([C@@H]1CCCCN1S(=O)(=O)c1ccccc1)NCCCc1ccccc1
ZINC13442468,Ic1cccc(c1)CSc1nnc(o1)c1ccncc1
ZINC13442501,Oc1ccc2c(c1)sc([nH+]2)S(=O)(=O)N
ZINC13442503,OCc1ccc(cc1)S(=O)(=O)N
ZINC13442505,OCCc1ccc(cc1)S(=O)(=O)N
ZINC13443853,c1ccc(cc1)N1CCN(CC1)Cc1[nH]ccc1
ZINC13444037,Cc1nc(C)c2c(n1)N(Cc1ccc(cc1)c1ccccc1c1[n-]nnn1)C(=O)CC2
ZINC13444091,COc1ccc(cn1)[C@@H]1CCC[NH+]1C
ZINC13444094,COc1ccc(cn1)[C@H]1CCC[NH+]1C
ZINC13444114,C[NH+]1CCC[C@@H]1c1ccc(nc1)C
ZINC13444117,C[NH+]1CCC[C@H]1c1ccc(nc1)C
ZINC13445493,O=C[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)C)CCC(=O)[O-])CC(=O)[O-]
ZINC13446262,CCOC(=O)[C@@H]1CCCCN1C(=O)C(=O)C(CC)(C)C
ZINC13446265,CCC(C(=O)C(=O)N1CCCC[C@H]1C(=O)OCCCC1CCCCC1)(C)C
ZINC13447673,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@@]1(O[C@H]3C[C@@]1(O)C(=O)[O-])C
ZINC13448023,[O-]C(=O)C1=CC[NH2+]C1
ZINC13448098,C[C@@H]1CCC(=O)N1CC
ZINC13448101,C[C@H]1CCC(=O)N1CC
ZINC13448368,Clc1ccc(cc1)N1N=C2[C@@H](C1=O)C=Nc1c2cccc1
ZINC13448389,C
ZINC13449627,O=[S@@](Cc1ccccc1)SCc1ccccc1
ZINC13449631,O=[S@](Cc1ccccc1)SCc1ccccc1
ZINC13450004,O=C1CCc2c(N1)ccc(c2)c1cccnc1
ZINC13450372,CCCc1ccc(cc1)C[C@H]([NH3+])C
ZINC13450376,CCCc1ccc(cc1)C[C@@H]([NH3+])C
ZINC13450381,COc1cc(C)ccc1CC[NH3+]
ZINC13450403,COc1cc(Br)ccc1CC[NH3+]
ZINC13451005,Cc1ccc(cc1)NC(=O)c1ccc(nc1)C(=O)[O-]
ZINC13451015,CN(c1ccc(cc1)NC(=O)c1ccc(nc1)C(=O)[O-])C
ZINC13451137,CCCCc1nc2c(n1Cc1ccc(cc1)c1ccccc1c1[n-]nnn1)cccc2
ZINC13452167,COc1cc(/C=C\c2ccc(c(c2)O)OC)cc(c1OC)OC
ZINC13452330,O=c1[nH]c2c3n1C[C@H]([NH3+])Cc3ccc2
ZINC13452335,O=c1[nH]c2c3n1C[C@@H]([NH3+])Cc3ccc2
ZINC13452432,Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1=CC[NH+](CC1)CCN1CCNC1=O
ZINC13453673,NOC[C@@H](C[NH3+])O
ZINC13453678,NOC[C@H](C[NH3+])O
ZINC13453746,NOC[C@@H](C[NH3+])Cl
ZINC13453751,NOC[C@H](C[NH3+])Cl
ZINC13454194,[O-][N+](=O)c1cccc2c1[nH]nc2
ZINC13454507,C[C@H]1OC[C@]2(O1)C[NH+]1CCC2CC1
ZINC13454576,OC[C@@H](NC(=O)[C@@](Cc1c[nH]c2c1cccc2)(NC(=O)OC1C2CC3CC1CC(C2)C3)C)Cc1ccccc1
ZINC13455558,[NH3+]CC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CO)CC(=O)[O-])CCC[NH+]=C(N)N
ZINC13455805,OCCc1ccc2c(c1)/C(=C\CC[NH+](C)C)/c1ccccc1CO2
ZINC13456708,CCCCCSc1nsnc1C1=CCC[NH+](C1)C
ZINC13456778,COc1ccc(cc1)/C=C/c1cc(OC)cc(c1)OC
ZINC13457874,S=C1N=C(/C(=C/c2ccc(o2)c2ccc(cc2)C(=O)[O-])/S1)[O-]
ZINC13462664,Oc1ccc2c(c1)CCN2
ZINC13465359,O=C1Nc2c(/C/1=C/c1c[nH]nc1c1ccccc1)cccc2
ZINC13465610,Cc1ccc(cc1)/N=C/1\c2ccccc2N(C1=O)C
ZINC13466523,CCCc1cc(=O)[nH]c(n1)SCC(=O)NCCSCc1ccco1
ZINC13467527,NC(=[NH2+])NC(=N)Nc1cccc(c1Cl)Cl
ZINC13467799,O=c1[nH]c(nc2c1CSCC2)c1ccc(cc1)C(F)(F)F
ZINC13468414,O=C(N1CCN(CC1)C(c1ccccc1)c1ccccc1)NC1CCCCC1
ZINC13468996,COC(=O)c1sccc1c1ccc(o1)/C(=N/NC(=O)N)/C
ZINC13469871,[S-]/C(=[NH+]/N=C(/c1ccc(cc1)Oc1c(Cl)cncc1Cl)\C)/N
ZINC13470092,C[NH+]1CCC(CC1)c1ccccn1
ZINC13470184,Brc1csc(c1)COc1nc(N)nc2c1nc[nH]2
ZINC13470207,OC[C@H]1O[C@H]([C@@H]([C@@H]1[NH3+])O)n1cnc2c1ncnc2N
ZINC13470222,[O-]C(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@H]([C@@H]1/C=C/[C@H](COc1ccccc1)O)O
ZINC13470225,[O-]C(=O)CC[C@@H](C(=O)[O-])C[P@](=O)(O)[O-]
ZINC13470280,[O-]C(=O)[C@H](CP(=O)(C[C@H](C(=O)[O-])CCC(=O)[O-])[O-])CCC(=O)[O-]
ZINC13470446,Cc1ccc2c(c1)/C(=N\Nc1ccc(cc1)S(=O)(=O)N)/C(=O)N2
ZINC13471675,C[C@@H]1CCC[C@@H](N1S(=O)(=O)c1ccc(cc1)C(C)(C)C)C
ZINC13471975,CCCC(C(=O)Nc1cccc(c1)S(=O)(=O)N)CCC
ZINC13471976,CCCC(C(=O)Nc1ccc(cc1)S(=O)(=O)N)CCC
ZINC13471980,CCCC(C(=O)Nc1ccc(cc1F)S(=O)(=O)N)CCC
ZINC13471981,CCCC(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)N)CCC
ZINC13471982,CCCC(C(=O)Nc1ccc(cc1Br)S(=O)(=O)N)CCC
ZINC13471994,O=S(=O)(Cc1ccccc1)[N-]c1nnc(s1)S(=O)(=O)N
ZINC13472060,c1ccc(cc1)C[NH+]1CCC2(CC1)OCCc1c2cccc1
ZINC13472189,O=C1NCC[C@H](c2c1[nH]c(c2Br)Br)c1c[nH+]c([nH]1)N
ZINC13472190,O=C1NCC[C@@H](c2c1[nH]c(c2Br)Br)c1c[nH+]c([nH]1)N
ZINC13472436,SC[C@H](C(=O)[O-])[NH2+]CC
ZINC13472437,CCC[NH2+][C@H](C(=O)[O-])CS
ZINC13472439,SC[C@@H](C(=O)[O-])[NH2+]C(C)C
ZINC13472440,SC[C@H](C(=O)[O-])[NH2+]C(C)C
ZINC13472532,[O-]C(=O)c1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1
ZINC13472572,[O-]C(=O)c1nn2c(c1)c1ccccc1nc2[O-]
ZINC13472648,C1CC[NH+](CC1)CCNc1cc[nH+]c2c1cccc2
ZINC13472700,OC[C@H]1O[C@H]([C@]([C@@H]1O)(C)O)n1cnc2c1ncnc2N
ZINC13472701,OC[C@H]1O[C@H]([C@]([C@@H]1O)(C)O)n1cnc2c1ncnc2NC1CCCC1
ZINC13472715,COc1ccc(cc1)c1c(N)nc(nc1CC)N
ZINC13472716,CCc1nc(N)nc(c1c1cccc(c1)Cl)N
ZINC13472721,Clc1ccc(cc1)c1cnc(nc1N)N
ZINC13472727,Clc1cccc(c1)c1cnc(nc1N)N
ZINC13472728,Clc1cccc(c1)c1c(C)nc(nc1N)N
ZINC13472839,Oc1cc(O)c2c(c1)sc(c2)c1ccc(c(c1)F)O
ZINC13472986,O=c1[nH]c2nc([nH]c2c(=O)[nH]1)c1ccccc1
ZINC13473130,Oc1ccc(cc1)/N=N/c1ccc(cc1)Br
ZINC13473173,ONC(=O)/C=C/c1cc(cn1C)C(=O)c1ccc(cc1)C
ZINC13473194,COc1ccc2c(c1)c(CCNC(=O)C)c(n2C)I
ZINC13473197,COc1ccc2c(c1[N+](=O)[O-])c(CCNC(=O)C)c([nH]2)I
ZINC13473198,COc1ccc2c(c1[N+](=O)[O-])c(CCNC(=O)C)c(n2C)I
ZINC13473199,COc1cc2c(cc1[N+](=O)[O-])[nH]c(c2CCNC(=O)C)I
ZINC13473200,COc1cc2c(cc1[N+](=O)[O-])n(c(c2CCNC(=O)C)I)C
ZINC13473523,N
ZINC13473554,Clc1cccc(c1)/N=C(/C(=O)C)\NNc1ccccc1
ZINC13473570,Brc1ccc(cc1)NN/C(=N/c1cccc(c1)Cl)/C(=O)C
ZINC13473627,CN(c1ccc(cc1)c1[nH]c2c(n1)n(C)c(=O)n(c2=O)C)C
ZINC13473744,O=C1CCCC(=O)C1=C(c1ccc(cc1[N+](=O)[O-])C(F)(F)F)[O-]
ZINC13473901,N
ZINC13474160,COc1cc(cc(c1OC)OC)C(=O)c1ccc(c(c1)O)OC
ZINC13474220,Brc1cccc(c1)/C(=N/[NH+]=C(/N)\[S-])/C
ZINC13474221,C/C(=N\[NH+]=C(\N)/[S-])/c1cccc(c1)C(F)(F)F
ZINC13474371,Clc1ccc(cn1)CN1CC[NH+]=C1N
ZINC13474734,NC(=NC(=O)c1ccc(c(c1)S(=O)(=O)C)C(C)C)N
ZINC13474785,COc1cc2c(cc1OC)ncnc2N1CCN(CC1)C(=O)Nc1ccc(cc1)Oc1ccccc1
ZINC13475011,COC(=O)[C@@H]1C[NH+](C)CC[C@@H]1c1ccc(cc1)Cl
ZINC13475020,O=C(c1ccc(cc1)Oc1ccccc1)CC(=O)C(=O)[O-]
ZINC13475024,[O-]/C(=C\C(=O)C(=O)OCC)/c1c[nH]c2c1cc(Cl)cc2
